,Drive Name,Size,"Disk Rating
(higher is better)","Rank
(lower is better)","Drive Value
(higher is better)","Price
(USD)",lien,Sequential Read,Sequential Write,Random Seek Read Write (IOPS 32KQD20),IOPS 4KQD1
2123,WDC WD1600BEVE,39.1 GB,235,10503,1.47,$159.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1600BEVS&id=603,45 MBytes/Sec,44 MBytes/Sec,5 MBytes/Sec,0 MBytes/Sec
2124,WDC WD1600BEVS,149 GB,332,10163,3.96,$83.95*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1600BEVT&id=553,53 MBytes/Sec,48 MBytes/Sec,6 MBytes/Sec,0 MBytes/Sec
2125,WDC WD1600BEVT,149 GB,378,9912,13.50,$28.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1600BJKT&id=271,68 MBytes/Sec,67 MBytes/Sec,7 MBytes/Sec,0 MBytes/Sec
2126,WDC WD1600BJKT,149 GB,501,9357,7.48,$66.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1600BPVT&id=4228,NA,NA,NA,NA
2127,WDC WD1600BPVT,149 GB,451,9561,11.28,$40.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1600HLFS&id=1995,103 MBytes/Sec,101 MBytes/Sec,10 MBytes/Sec,1 MBytes/Sec
2128,WDC WD1600HLFS,149 GB,762,8560,15.56,$48.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1600HLHX&id=829,124 MBytes/Sec,121 MBytes/Sec,14 MBytes/Sec,1 MBytes/Sec
2129,WDC WD1600HLHX,149 GB,918,8307,38.50,$23.84*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1600JB&id=1996,NA,NA,NA,NA
2130,WDC WD1600JS,149 GB,390,9830,5.81,$67.01*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1600LB&id=1997,NA,NA,NA,NA
2131,WDC WD1600YD,153.4 GB,369,9958,5.71,$64.59*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1600YS&id=695,NA,NA,NA,NA
2132,WDC WD1600YS,153.4 GB,393,9807,5.33,$73.76*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1601ABYS&id=2000,NA,NA,NA,NA
2133,WDC WD1601ABYS,153.4 GB,471,9467,2.85,$165.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1602ABKS&id=2001,NA,NA,NA,NA
2134,WDC WD1602ABKS,149 GB,641,8910,9.86,$65.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1602ABYS&id=10387,NA,NA,NA,NA
2135,WDC WD2000F9YZ,1.8 TB,998,8196,4.16,$239.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2000FYYZ&id=3489,136 MBytes/Sec,134 MBytes/Sec,11 MBytes/Sec,1 MBytes/Sec
2136,WDC WD2000FYYZ,1.8 TB,"1,003",8187,34.59,$29.00,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2000JB&id=2003,NA,NA,NA,NA
2137,WDC WD2001FASS,1.8 TB,865,8381,6.05,$143.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2001FFSX&id=8814,NA,NA,NA,NA
2138,WDC WD2001FFSX,1.8 TB,"1,056",8137,3.52,$300.05*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2002FAEX&id=308,123 MBytes/Sec,117 MBytes/Sec,9 MBytes/Sec,1 MBytes/Sec
2139,WDC WD2002FAEX,1.8 TB,888,8350,6.83,$130.00,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2002FYPS&id=2005,NA,NA,NA,NA
2140,WDC WD2002FYPS,1.8 TB,673,8794,4.85,$138.75*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2003FYPS&id=8229,NA,NA,NA,NA
2141,WDC WD2003FYPS,1.8 TB,672,8803,5.60,$120.01*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2003FYYS&id=2709,133 MBytes/Sec,124 MBytes/Sec,11 MBytes/Sec,1 MBytes/Sec
2142,WDC WD2003FYYS,1.8 TB,913,8311,27.68,$32.99,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2003FZEX&id=6682,231 MBytes/Sec,221 MBytes/Sec,47 MBytes/Sec,2 MBytes/Sec
2143,WDC WD2003FZEX,1.8 TB,"1,760",7479,29.34,$59.99,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2004FBYZ&id=11868,NA,NA,NA,NA
2144,WDC WD2004FBYZ,1.8 TB,"1,139",8039,7.85,$145.15*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2005FBYZ&id=14306,165 MBytes/Sec,171 MBytes/Sec,10 MBytes/Sec,1 MBytes/Sec
2145,WDC WD2005FBYZ,1.8 TB,"1,195",7981,19.92,$59.99,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD200BB&id=2006,NA,NA,NA,NA
2146,WDC WD200BB,18.6 GB,248,10463,5.06,$49.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD200EB&id=17664,NA,NA,NA,NA
2147,WDC WD200EB,9.8 GB,120,10855,1.88,$63.96*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD20EADS&id=814,NA,NA,NA,NA
2148,WDC WD20EADS,1.8 TB,651,8872,7.76,$83.89*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD20EARS&id=223,95 MBytes/Sec,88 MBytes/Sec,6 MBytes/Sec,0 MBytes/Sec
2149,WDC WD20EARS,1.8 TB,660,8843,17.36,$38.00,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD20EARX&id=20,169 MBytes/Sec,121 MBytes/Sec,22 MBytes/Sec,1 MBytes/Sec
2150,WDC WD20EARX,1.8 TB,"1,039",8151,38.55,$26.95,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD20EFAX&id=25616,563 MBytes/Sec,505 MBytes/Sec,541 MBytes/Sec,10 MBytes/Sec
2151,WDC WD20EFAX,1.8 TB,"5,751",2963,99.17,$57.99,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD20EFRX&id=2433,165 MBytes/Sec,116 MBytes/Sec,14 MBytes/Sec,2 MBytes/Sec
2152,WDC WD20EFRX,1.8 TB,"1,043",8148,21.30,$48.99,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD20EURS&id=2008,"4,165 MBytes/Sec","1,357 MBytes/Sec","1,158 MBytes/Sec",28 MBytes/Sec
2153,WDC WD20EURS,1.8 TB,"18,435",1317,186.21,$99.00,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD20EURX&id=6269,118 MBytes/Sec,118 MBytes/Sec,9 MBytes/Sec,1 MBytes/Sec
2154,WDC WD20EURX,1.8 TB,870,8375,26.90,$32.35,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD20EVDS&id=3291,NA,NA,NA,NA
2155,WDC WD20EZAZ,1.8 TB,"1,978",7315,24.08,$82.14,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD20EZBX&id=29868,724 MBytes/Sec,606 MBytes/Sec,481 MBytes/Sec,11 MBytes/Sec
2156,WDC WD20EZBX,1.8 TB,"6,152",2921,94.66,$64.99,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD20EZRX&id=2249,125 MBytes/Sec,117 MBytes/Sec,9 MBytes/Sec,1 MBytes/Sec
2157,WDC WD20EZRX,1.8 TB,883,8355,18.01,$49.00,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD20EZRZ&id=10856,NA,NA,NA,NA
2158,WDC WD20EZRZ,1.8 TB,"1,522",7673,26.71,$56.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD20NPVT&id=6385,NA,NA,NA,NA
2159,WDC WD20NPVT,1.8 TB,784,8514,3.92,$199.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD20PURX&id=7938,154 MBytes/Sec,148 MBytes/Sec,11 MBytes/Sec,1 MBytes/Sec
2160,WDC WD20PURX,1.8 TB,"1,102",8083,18.37,$60.00,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD20PURZ&id=14549,135 MBytes/Sec,132 MBytes/Sec,9 MBytes/Sec,1 MBytes/Sec
2161,WDC WD20PURZ,1.8 TB,951,8264,17.29,$55.00,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD20SPZX&id=16879,286 MBytes/Sec,241 MBytes/Sec,145 MBytes/Sec,9 MBytes/Sec
2162,WDC WD20SPZX,1.8 TB,"2,348",6948,39.14,$59.99,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD25%2000AVVS&id=4035,NA,NA,NA,NA
2163,WDC WD2500AAJB,232.9 GB,430,9642,12.65,$34.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500AAJB&id=2009,NA,NA,NA,NA
2164,WDC WD2500AAJB,128 GB,403,9763,5.76,$70.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500AAJS&id=24,79 MBytes/Sec,77 MBytes/Sec,7 MBytes/Sec,1 MBytes/Sec
2165,WDC WD2500AAJS,232.9 GB,579,9112,36.20,$16.00,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500AAKS&id=484,NA,NA,NA,NA
2166,WDC WD2500AAKS,232.9 GB,639,8917,7.11,$89.90*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500AAKX&id=209,123 MBytes/Sec,104 MBytes/Sec,8 MBytes/Sec,1 MBytes/Sec
2167,WDC WD2500AAKX,232.9 GB,821,8453,41.25,$19.90,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500AVCS&id=10438,NA,NA,NA,NA
2168,WDC WD2500AVCS,232.9 GB,518,9301,16.99,$30.48*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500AVJB&id=3526,NA,NA,NA,NA
2169,WDC WD2500AVJB,232.9 GB,371,9949,3.47,$107.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500AVJS&id=2010,NA,NA,NA,NA
2170,WDC WD2500AVJS,48.8 GB,598,9064,6.65,$89.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500AVJS&id=17268,NA,NA,NA,NA
2171,WDC WD2500AVVS,232.9 GB,449,9572,8.67,$51.76*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500BB&id=899,NA,NA,NA,NA
2172,WDC WD2500BB,232.9 GB,346,10086,11.27,$30.71*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500BEKT&id=350,NA,NA,NA,NA
2173,WDC WD2500BEKT,232.9 GB,566,9161,16.19,$34.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500BEKX&id=7851,NA,NA,NA,NA
2174,WDC WD2500BEKX,232.9 GB,524,9282,3.91,$133.89*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500BEVE&id=2011,NA,NA,NA,NA
2175,WDC WD2500BEVE,232.9 GB,333,10160,4.25,$78.31*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500BEVS&id=469,NA,NA,NA,NA
2176,WDC WD2500BEVS,232.9 GB,366,9972,3.54,$103.49*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500BEVT&id=836,NA,NA,NA,NA
2177,WDC WD2500BEVT,232.9 GB,433,9626,4.93,$87.89*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500BJKT&id=2012,NA,NA,NA,NA
2178,WDC WD2500BJKT,232.9 GB,465,9497,5.82,$79.95*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500BPVT&id=768,NA,NA,NA,NA
2179,WDC WD2500BPVT,232.9 GB,392,9813,13.09,$29.95*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500BS&id=7656,NA,NA,NA,NA
2180,WDC WD2500HHTZ,232.9 GB,"1,074",8115,11.94,$90.00,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500JB&id=582,NA,NA,NA,NA
2181,WDC WD2500JB,232.9 GB,427,9655,7.76,$55.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500JD&id=317,NA,NA,NA,NA
2182,WDC WD2500JD,232.9 GB,353,10039,1.92,$184.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500JS&id=410,NA,NA,NA,NA
2183,WDC WD2500JS,232.9 GB,404,9755,15.56,$25.98*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500KS&id=571,NA,NA,NA,NA
2184,WDC WD2500KS,232.9 GB,396,9795,5.08,$78.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500LPCX&id=10029,NA,NA,NA,NA
2185,WDC WD2500LPLX,232.9 GB,776,8528,11.58,$66.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500LPVT&id=2427,NA,NA,NA,NA
2186,WDC WD2500LPVT,232.9 GB,688,8751,7.91,$86.95*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500LPVX&id=7170,NA,NA,NA,NA
2187,WDC WD2500LPVX,232.9 GB,596,9070,11.46,$51.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500PD&id=5655,NA,NA,NA,NA
2188,WDC WD2500SB,232.9 GB,409,9742,4.65,$88.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500SD&id=2013,NA,NA,NA,NA
2189,WDC WD2500YD,233.8 GB,372,9941,6.76,$54.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500YS&id=874,NA,NA,NA,NA
2190,WDC WD2500YS,233.8 GB,387,9849,1.98,$195.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2502ABYS&id=17671,109 MBytes/Sec,108 MBytes/Sec,7 MBytes/Sec,1 MBytes/Sec
2191,WDC WD2502ABYS,232.8 GB,763,8559,42.37,$18.00,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2502ABYS&id=2014,NA,NA,NA,NA
2192,WDC WD2502ABYS,29.3 GB,731,8630,20.31,$36.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2503ABYX&id=2015,NA,NA,NA,NA
2193,WDC WD2503ABYX,233.7 GB,835,8426,16.49,$50.64*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2503ABYZ&id=9730,NA,NA,NA,NA
2194,WDC WD2503ABYZ,232.9 GB,897,8337,11.32,$79.22*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD25EZRS&id=4224,NA,NA,NA,NA
2195,WDC WD25EZRS,2.3 TB,739,8615,13.44,$55.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD25EZRX&id=2626,NA,NA,NA,NA
2196,WDC WD25EZRX,2.3 TB,767,8547,5.15,$149.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD3000BLFS&id=989,NA,NA,NA,NA
2197,WDC WD3000BLFS,279.5 GB,762,8561,6.57,$115.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD3000BLHX&id=4294,NA,NA,NA,NA
2198,WDC WD3000BLHX,279.5 GB,924,8300,13.20,$70.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD3000GLFS&id=224,NA,NA,NA,NA
2199,WDC WD3000HLFS,279.5 GB,812,8469,8.83,$91.99,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD3000HLHX&id=2016,129 MBytes/Sec,125 MBytes/Sec,14 MBytes/Sec,1 MBytes/Sec
2200,WDC WD3000HLHX,279.4 GB,939,8289,10.13,$92.68,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD3000JB&id=2017,NA,NA,NA,NA
2201,WDC WD3001FAEX,2.7 TB,"1,048",8144,4.39,$238.88*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD3003FZEX&id=7195,NA,NA,NA,NA
2202,WDC WD3003FZEX,2.7 TB,"1,164",8008,6.12,$189.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD300BB&id=2020,NA,NA,NA,NA
2203,WDC WD30EFRX,2.7 TB,978,8225,10.59,$92.36,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD30EFRX&id=17473,NA,NA,NA,NA
2204,WDC WD30EURS,2.7 TB,746,8599,7.89,$94.50*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD30EZRS&id=9682,103 MBytes/Sec,100 MBytes/Sec,6 MBytes/Sec,0 MBytes/Sec
2205,WDC WD30EZRX,2.7 TB,873,8365,15.32,$56.99,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD30EZRX&id=18586,NA,NA,NA,NA
2206,WDC WD30EZRZ,2.7 TB,971,8235,20.22,$47.99,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD30PURX&id=9055,NA,NA,NA,NA
2207,WDC WD3200AAJB,298.1 GB,432,9634,3.42,$126.50*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD3200AAJS&id=64,88 MBytes/Sec,84 MBytes/Sec,7 MBytes/Sec,1 MBytes/Sec
2208,WDC WD3200AAJS,296.6 GB,634,8931,4.63,$136.99,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD3200AAKB&id=2022,NA,NA,NA,NA
2209,WDC WD3200AAKS,298.1 GB,644,8900,21.49,$29.95*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD3200AAKX&id=513,96 MBytes/Sec,91 MBytes/Sec,7 MBytes/Sec,1 MBytes/Sec
2210,WDC WD3200AAKX,298.1 GB,686,8756,7.79,$87.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD3200AAVS&id=655,NA,NA,NA,NA
2211,WDC WD3200AUDX,298.1 GB,746,8597,15.56,$47.95*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD3200AVBS&id=3825,NA,NA,NA,NA
2212,WDC WD3200AVBS,298.1 GB,479,9438,23.96,$19.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD3200AVCS&id=7607,NA,NA,NA,NA
2213,WDC WD3200AVCS,298.1 GB,503,9355,6.83,$73.69*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD3200AVJS&id=17354,74 MBytes/Sec,71 MBytes/Sec,6 MBytes/Sec,0 MBytes/Sec
2214,WDC WD3200AVJS,60 GB,467,9489,46.75,$9.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD3200AVVS&id=17132,65 MBytes/Sec,62 MBytes/Sec,6 MBytes/Sec,0 MBytes/Sec
2215,WDC WD3200AVVS,298.1 GB,462,9512,23.10,$19.98*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD3200AVVS&id=2024,NA,NA,NA,NA
2216,WDC WD3200AVVS,48.8 GB,420,9684,11.54,$36.39*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD3200AZDX&id=6195,NA,NA,NA,NA
2217,WDC WD3200BEKT,298.1 GB,643,8905,49.64,$12.95,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD3200BEKX&id=5933,94 MBytes/Sec,82 MBytes/Sec,7 MBytes/Sec,1 MBytes/Sec
2218,WDC WD3200BEKX,298.1 GB,652,8867,11.44,$57.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD3200BEVE&id=2026,NA,NA,NA,NA
2219,WDC WD3200BEVE,48.8 GB,356,10024,3.96,$90.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD3200BEVE&id=17522,NA,NA,NA,NA
2220,WDC WD3200BEVE,298.1 GB,340,10128,4.53,$74.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD3200BEVS&id=549,52 MBytes/Sec,49 MBytes/Sec,7 MBytes/Sec,0 MBytes/Sec
2221,WDC WD3200BEVT,298.1 GB,437,9615,10.95,$39.89*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD3200BJKT&id=2027,NA,NA,NA,NA
2222,WDC WD3200BJKT,298.1 GB,485,9412,6.06,$79.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD3200BMVS&id=6135,NA,NA,NA,NA
2223,WDC WD3200BPVT,298.1 GB,498,9374,19.62,$25.37,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD3200BUCT&id=4556,69 MBytes/Sec,62 MBytes/Sec,5 MBytes/Sec,0 MBytes/Sec
2224,WDC WD3200BUCT,298.1 GB,489,9400,15.77,$30.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD3200BUDT&id=2913,NA,NA,NA,NA
2225,WDC WD3200BVVT,298.1 GB,496,9380,9.81,$50.54*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD3200JB&id=2028,NA,NA,NA,NA
2226,WDC WD3200LPCX,298.1 GB,601,9056,15.81,$38.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD3200LPLX&id=9561,NA,NA,NA,NA
2227,WDC WD3200LPLX,298.1 GB,657,8853,10.27,$63.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD3200LPVT&id=861,NA,NA,NA,NA
2228,WDC WD3200LPVT,298.1 GB,588,9092,11.31,$51.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD3200LPVX&id=5235,82 MBytes/Sec,77 MBytes/Sec,7 MBytes/Sec,1 MBytes/Sec
2229,WDC WD3200LPVX,298.1 GB,590,9089,42.16,$13.99,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD3200SB&id=4773,NA,NA,NA,NA
2230,WDC WD3200SD,298.1 GB,406,9749,3.25,$125.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD3200YS&id=2031,NA,NA,NA,NA
2231,WDC WD3200YS,298.1 GB,416,9703,4.20,$99.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD3201ABYS&id=2032,NA,NA,NA,NA
2232,WDC WD3202ABYS,97.7 GB,652,8870,6.86,$94.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD3202ABYS&id=17218,NA,NA,NA,NA
2233,WDC WD4000F9YZ,3.6 TB,"1,125",8053,5.12,$219.75*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD4000FYYZ&id=7201,NA,NA,NA,NA
2234,WDC WD4000FYYZ,3.6 TB,"1,089",8097,4.51,$241.65*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD4000KD&id=2038,NA,NA,NA,NA
2235,WDC WD4000KD,372.6 GB,399,9784,4.03,$99.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD4000KS&id=2039,NA,NA,NA,NA
2236,WDC WD4001FAEX,3.6 TB,"1,027",8162,3.68,$278.89*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD4002FYYZ&id=13214,NA,NA,NA,NA
2237,WDC WD4002FYYZ,3.6 TB,"1,386",7784,5.54,$250.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD4003FZEX&id=6868,143 MBytes/Sec,149 MBytes/Sec,11 MBytes/Sec,1 MBytes/Sec
2238,WDC WD4003FZEX,3.6 TB,"1,083",8104,2.96,$366.21*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD4004FZWX&id=13851,179 MBytes/Sec,178 MBytes/Sec,13 MBytes/Sec,1 MBytes/Sec
2239,WDC WD4004FZWX,3.6 TB,"1,291",7877,3.98,$323.98*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD4005FZBX&id=16635,214 MBytes/Sec,176 MBytes/Sec,21 MBytes/Sec,1 MBytes/Sec
2240,WDC WD4005FZBX,3.6 TB,"1,457",7732,10.66,$136.70,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD400BB&id=2041,NA,NA,NA,NA
2241,WDC WD400JB,37.3 GB,284,10374,8.11,$35.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD400JD&id=944,NA,NA,NA,NA
2242,WDC WD40E31X,3.6 TB,867,8378,2.80,$309.13*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD40EFAX&id=29123,"1,242 MBytes/Sec","1,621 MBytes/Sec","1,147 MBytes/Sec",33 MBytes/Sec
2243,WDC WD40EFAX,3.6 TB,"14,364",1841,234.63,$61.22,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD40EFRX&id=6081,256 MBytes/Sec,287 MBytes/Sec,73 MBytes/Sec,5 MBytes/Sec
2244,WDC WD40EFRX,3.6 TB,"2,124",7205,14.16,$149.98*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD40EZAZ&id=29635,166 MBytes/Sec,159 MBytes/Sec,15 MBytes/Sec,1 MBytes/Sec
2245,WDC WD40EZAZ,3.6 TB,"1,149",8027,18.24,$62.99,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD40EZRX&id=7339,708 MBytes/Sec,561 MBytes/Sec,409 MBytes/Sec,14 MBytes/Sec
2246,WDC WD40EZRX,3.6 TB,"5,159",3018,20.52,$251.37*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD40EZRZ&id=10854,863 MBytes/Sec,767 MBytes/Sec,717 MBytes/Sec,54 MBytes/Sec
2247,WDC WD40EZRZ,3.6 TB,"7,948",2773,94.62,$84.00,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD40PURX&id=8686,154 MBytes/Sec,146 MBytes/Sec,8 MBytes/Sec,1 MBytes/Sec
2248,WDC WD40PURX,3.6 TB,"1,051",8142,11.94,$88.00,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD40PURZ&id=15022,146 MBytes/Sec,144 MBytes/Sec,10 MBytes/Sec,1 MBytes/Sec
2249,WDC WD40PURZ,3.6 TB,"1,068",8125,13.52,$78.99,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD45%2000HLHX&id=3950,NA,NA,NA,NA
2250,WDC WD4500HLHX,419.1 GB,872,8370,3.37,$258.89*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD50%2000AVCS&id=5840,NA,NA,NA,NA
2251,WDC WD5000AACS,465.8 GB,501,9361,20.04,$24.99,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD5000AADS&id=85,260 MBytes/Sec,239 MBytes/Sec,51 MBytes/Sec,4 MBytes/Sec
2252,WDC WD5000AADS,465.8 GB,"1,730",7500,78.71,$21.98*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD5000AAJB&id=2047,NA,NA,NA,NA
2253,WDC WD5000AAJB,459.6 GB,382,9881,3.29,$115.95*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD5000AAJS&id=578,68 MBytes/Sec,67 MBytes/Sec,7 MBytes/Sec,1 MBytes/Sec
2254,WDC WD5000AAJS,465.8 GB,504,9349,6.83,$73.89*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD5000AAKB&id=669,NA,NA,NA,NA
2255,WDC WD5000AAKB,465.8 GB,419,9687,4.41,$95.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD5000AAKS&id=32,101 MBytes/Sec,96 MBytes/Sec,6 MBytes/Sec,1 MBytes/Sec
